"name","name-matched","type","state","party","committee-id","committee","title","rank","score"
"Rice, Kathleen","Kathleen M. Rice","Representative","NY","D","HSHM12","Emergency Preparedness, Response, and Communications","Member",3,1039
"Rice, Kathleen","Kathleen M. Rice","Representative","NY","D","HSVR","House Committee on Veterans' Affairs","Member",8,1039
"Rice, Kathleen","Kathleen M. Rice","Representative","NY","D","HSVR08","Oversight and Investigations","Member",3,1039
"Rice, Kathleen","Kathleen M. Rice","Representative","NY","D","HSVR10","Economic Opportunity","Member",3,1039
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","JCSE","Commission on Security and Cooperation in Europe","Member",2,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SCNC","United States Senate Caucus on International Narcotics Control","Member",3,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SPAG","Senate Special Committee on Aging","Member",4,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSBU","Senate Committee on the Budget","Member",5,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSEV","Senate Committee on Environment and Public Works","Member",5,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSEV08","Transportation and Infrastructure","Member",5,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSEV10","Clean Air and Nuclear Safety","Member",4,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSEV15","Fisheries, Water, and Wildlife","Ranking Member",1,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSHR","Senate Committee on Health, Education, Labor, and Pensions","Member",7,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSHR11","Employment and Workplace Safety","Member",3,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSHR12","Primary Health and Retirement Security","Member",4,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSJU","Senate Committee on the Judiciary","Member",5,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSJU21","the Constitution","Member",2,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSJU22","Crime and Terrorism","Ranking Member",1,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSJU23","Privacy, Technology and the Law","Member",4,524268
"Whitehouse, Sheldon","Sheldon Whitehouse","Senator","RI","D","SSJU25","Oversight, Agency Action, Federal Rights and Federal Courts","Member",5,524268
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSPW","House Committee on Transportation and Infrastructure","Member",27,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSPW05","Aviation","Member",15,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSPW12","Highways and Transit","Member",23,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSPW13","Economic Development, Public Buildings, and Emergency Management","Member",6,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSVR","House Committee on Veterans' Affairs","Member",12,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSVR09","Disability Assistance and Memorial Affairs","Member",4,559
"Costello, Ryan","Ryan A. Costello","Representative","PA","R","HSVR10","Economic Opportunity","Member",4,559
"Garamendi, John","John Garamendi","Representative","CA","D","HSAS","House Committee on Armed Services","Member",11,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSAS26","Emerging Threats and Capabilities","Member",3,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSAS29","Strategic Forces","Member",4,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSPW","House Committee on Transportation and Infrastructure","Member",14,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSPW02","Water Resources and Environment","Member",3,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSPW05","Aviation","Member",14,32752
"Garamendi, John","John Garamendi","Representative","CA","D","HSPW07","Coast Guard and Maritime Transportation","Ranking Member",1,32752
"McKinley, David","David B. McKinley","Representative","WV","R","HSIF","House Committee on Energy and Commerce","Member",17,622
"McKinley, David","David B. McKinley","Representative","WV","R","HSIF02","Oversight and Investigations","Vice Chair",2,622
"McKinley, David","David B. McKinley","Representative","WV","R","HSIF03","Energy and Power","Member",7,622
"McKinley, David","David B. McKinley","Representative","WV","R","HSIF18","Environment and the Economy","Member",7,622
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HLIG","House Permanent Select Committee on Intelligence","Member",12,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HLIG03","Emerging Threats","Member",5,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HLIG04","Department of Defense Intelligence and Overhead Architecture","Member",5,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSAS","House Committee on Armed Services","Member",27,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSAS03","Readiness","Member",10,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSAS25","Tactical Air and Land Forces","Member",6,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSVR","House Committee on Veterans' Affairs","Member",8,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSVR03","Health","Member",6,559
"Wenstrup, Brad","Brad R. Wenstrup","Representative","OH","R","HSVR10","Economic Opportunity","Chair",1,559
"Marchant, Kenny","Kenny Marchant","Representative","TX","R","HSSO","House Committee on Ethics","Member",5,32752
"Marchant, Kenny","Kenny Marchant","Representative","TX","R","HSWM","House Committee on Ways and Means","Member",13,32752
"Marchant, Kenny","Kenny Marchant","Representative","TX","R","HSWM02","Health","Member",10,32752
"Marchant, Kenny","Kenny Marchant","Representative","TX","R","HSWM04","Trade","Member",7,32752
"Marchant, Kenny","Kenny Marchant","Representative","TX","R","HSWM06","Oversight","Member",7,32752
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSBA","House Committee on Financial Services","Member",4,8178
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSBA15","Financial Institutions and Consumer Credit","Member",7,8178
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSBA16","Capital Markets and Government Sponsored Enterprises","Member",2,8178
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSFA","House Committee on Foreign Affairs","Member",2,8178
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSFA05","Asia and the Pacific","Ranking Member",1,8178
"Sherman, Brad","Brad Sherman","Representative","CA","D","HSFA18","Terrorism, Nonproliferation, and Trade","Member",2,8178
"Barr, Andy","Andy Barr","Representative","KY","R","HSBA","House Committee on Financial Services","Member",24,1013
"Barr, Andy","Andy Barr","Representative","KY","R","HSBA04","Housing and Insurance","Member",10,1013
"Barr, Andy","Andy Barr","Representative","KY","R","HSBA15","Financial Institutions and Consumer Credit","Member",11,1013
"Foxx, Virginia","Virginia Foxx","Representative","NC","R","HSED","House Committee on Education and the Workforce","Member",3,16369
"Foxx, Virginia","Virginia Foxx","Representative","NC","R","HSED02","Health, Employment, Labor, and Pensions","Member",3,16369
"Foxx, Virginia","Virginia Foxx","Representative","NC","R","HSED13","Higher Education and Workforce Training","Chair",1,16369
"Foxx, Virginia","Virginia Foxx","Representative","NC","R","HSRU","House Committee on Rules","Vice Chair",2,16369
"Foxx, Virginia","Virginia Foxx","Representative","NC","R","HSRU02","Legislative and Budget Process","Member",2,16369
"Messer, Luke","Luke Messer","Representative","IN","R","HSBA","House Committee on Financial Services","Member",26,4083
"Messer, Luke","Luke Messer","Representative","IN","R","HSBA16","Capital Markets and Government Sponsored Enterprises","Member",14,4083
"Messer, Luke","Luke Messer","Representative","IN","R","HSBA20","Monetary Policy and Trade","Member",8,4083
"Messer, Luke","Luke Messer","Representative","IN","R","HSED","House Committee on Education and the Workforce","Member",13,4083
"Messer, Luke","Luke Messer","Representative","IN","R","HSED02","Health, Employment, Labor, and Pensions","Member",9,4083
"Messer, Luke","Luke Messer","Representative","IN","R","HSED13","Higher Education and Workforce Training","Member",7,4083
"DeGette, Diana","Diana DeGette","Representative","CO","D","HSIF","House Committee on Energy and Commerce","Member",6,16369
"DeGette, Diana","Diana DeGette","Representative","CO","D","HSIF02","Oversight and Investigations","Ranking Member",1,16369
"DeGette, Diana","Diana DeGette","Representative","CO","D","HSIF16","Communications and Technology","Member",8,16369
"DeGette, Diana","Diana DeGette","Representative","CO","D","HSIF18","Environment and the Economy","Member",4,16369
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSGO","House Committee on Oversight and Government Reform","Member",11,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSGO25","Information Technology","Vice Chair",2,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSGO28","The Interior","Member",3,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSJU","House Committee on the Judiciary","Member",16,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSJU03","Courts, Intellectual Property, and the Internet","Member",12,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSJU05","Regulatory Reform, Commercial, and Antitrust Law","Vice Chair",2,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSPW","House Committee on Transportation and Infrastructure","Member",11,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSPW05","Aviation","Member",7,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSPW12","Highways and Transit","Member",9,131054
"Farenthold, Blake","Blake Farenthold","Representative","TX","R","HSPW14","Railroads, Pipelines, and Hazardous Materials","Member",7,131054
"Jenkins, Evan","Evan H. Jenkins","Representative","WV","R","HSAP","House Committee on Appropriations","Member",29,304
"Jenkins, Evan","Evan H. Jenkins","Representative","WV","R","HSAP06","Interior, Environment, and Related Agencies","Member",7,304
"Jenkins, Evan","Evan H. Jenkins","Representative","WV","R","HSAP20","Transportation, and Housing and Urban Development, and Related Agencies","Member",7,304
"Jenkins, Evan","Evan H. Jenkins","Representative","WV","R","HSAP24","Legislative Branch","Member",4,304
"McSally, Martha","Martha McSally","Representative","AZ","R","HSAS","House Committee on Armed Services","Member",33,32752
"McSally, Martha","Martha McSally","Representative","AZ","R","HSAS06","Oversight and Investigations","Member",6,32752
"McSally, Martha","Martha McSally","Representative","AZ","R","HSAS25","Tactical Air and Land Forces","Member",9,32752
"McSally, Martha","Martha McSally","Representative","AZ","R","HSHM","House Committee on Homeland Security","Member",16,32752
"McSally, Martha","Martha McSally","Representative","AZ","R","HSHM11","Border and Maritime Security","Member",7,32752
"McSally, Martha","Martha McSally","Representative","AZ","R","HSHM12","Emergency Preparedness, Response, and Communications","Chair",1,32752
"Roby, Martha","Martha Roby","Representative","AL","R","HLZI","House Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi","Member",6,4083
"Roby, Martha","Martha Roby","Representative","AL","R","HSAP","House Committee on Appropriations","Member",23,4083
"Roby, Martha","Martha Roby","Representative","AL","R","HSAP07","Labor, Health and Human Services, Education, and Related Agencies","Member",6,4083
"Roby, Martha","Martha Roby","Representative","AL","R","HSAP18","Military Construction, Veterans Affairs, and Related Agencies","Member",4,4083
"Roby, Martha","Martha Roby","Representative","AL","R","HSAP19","Commerce, Justice, Science, and Related Agencies","Member",5,4083
"Stewart, Chris","Chris Stewart","Representative","UT","R","HLIG","House Permanent Select Committee on Intelligence","Member",13,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HLIG03","Emerging Threats","Member",6,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HLIG04","Department of Defense Intelligence and Overhead Architecture","Member",6,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HSAP","House Committee on Appropriations","Member",25,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HSAP04","State, Foreign Operations, and Related Programs","Member",7,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HSAP06","Interior, Environment, and Related Agencies","Member",5,16369
"Stewart, Chris","Chris Stewart","Representative","UT","R","HSAP15","Homeland Security","Member",6,16369
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAG","House Committee on Agriculture","Member",19,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAG03","Nutrition","Chair",1,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAG16","General Farm Commodities and Risk Management","Member",9,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAS","House Committee on Armed Services","Member",28,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAS25","Tactical Air and Land Forces","Member",7,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSAS28","Seapower and Projection Forces","Member",9,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSVR","House Committee on Veterans' Affairs","Member",9,65519
"Walorski, Jackie","Jackie Walorski","Representative","IN","R","HSVR08","Oversight and Investigations","Member",6,65519
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSBU","House Committee on the Budget","Member",9,131054
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSIF","House Committee on Energy and Commerce","Vice Chair",9,131054
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSIF02","Oversight and Investigations","Member",4,131054
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSIF14","Health","Member",7,131054
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSIF16","Communications and Technology","Member",4,131054
"Blackburn, Marsha","Marsha Blackburn","Representative","TN","R","HSIF17","Commerce, Manufacturing, and Trade","Member",3,131054
"Lowey, Nita M","Nita M. Lowey","Representative","NY","D","HSAP","House Committee on Appropriations","Ranking Member",1,240
"Lowey, Nita M","Nita M. Lowey","Representative","NY","D","HSAP04","State, Foreign Operations, and Related Programs","Ranking Member",1,240
